ESC-01,Brinco Escalar Cristais Prata,Brincos,"119,90",,sim
ODI-01,Brinco Orgânico Disco,Brincos,"49,90",,sim
HUG-01,Brinco Argola Cravos,Brincos,"59,90",,sim
