TRI-01,Brinco Triângulo Cravejado Prata,Brincos,"79,90",,sim
ZIR-01,Brinco Duplo Zircônia,Brincos,"79,90",,sim
BOL-01,Argola de Bolinhas,Brincos,,,sim
BOL-01-M,Argola de Bolinhas (M),Brincos,"45,90",,sim
BOL-01-G,Argola de Bolinhas (G),Brincos,"49,90",,sim
NSR-01,Brinco Nossa Senhora,Brincos,"59,90",,sim
CRZ-01,Brinco Cristal Azul Prata,Brincos,,,sim
CRV-01,Brinco Cristal Vermelho Prata,Brincos,,,sim
ARL-01,Brinco Argola Larga Lisa,Brincos,,,sim
EST-01,Brinco Corrente com Estrela,Brincos,,,sim
