TRB-01,Trio Ponto de Luz Dourado,Trios de brincos,,,sim
TRB-02,Trio Ponto de Luz Prata,Trios de brincos,,,sim
TRB-03,Trio Ponto de Luz Mini Dourado,Trios de brincos,,,sim
TRB-04,Trio Gota Dourado,Trios de brincos,,,sim
TRB-05,Trio Sortido Rosé,Trios de brincos,,,sim
TRB-06,Trio Geométrico Prata,Trios de brincos,,,sim
TRB-07,Trio Ponto de Luz Dourado Grande,Trios de brincos,,,sim
TRB-08,Trio Geométrico Dourado,Trios de brincos,,,sim
TRB-09,Trio Bolinha Dourado,Trios de brincos,,,sim
