SOL-06,Brinco Solitário Prata Mini,Brincos,"39,90",,sim
SOL-07,Brinco Solitário Prata Mini 2,Brincos,"39,90",,sim
SOL-08,Brinco Solitário Prata Médio,Brincos,"49,90",,sim
SOL-09,Brinco Solitário Dourado Médio,Brincos,"49,90",,sim
